t,x,y,z
1.647699999999951217e+02,4.446342077810427007e+00,1.105665121671188800e+00,-5.865176941415210621e+00
1.647799999999951126e+02,4.512347685121087082e+00,1.080201450101605953e+00,-5.996817599033108515e+00
1.647899999999951035e+02,4.576993394768402723e+00,1.054347013777867659e+00,-6.125351488022797497e+00
1.647999999999950944e+02,4.640229876190041125e+00,1.028123073702633894e+00,-6.250732909700621676e+00
1.648099999999950853e+02,4.702008978802175498e+00,1.001550633839837445e+00,-6.372918718370101487e+00
1.648199999999950762e+02,4.762283734000438251e+00,9.746504354722096419e-01,-6.491868294113571913e+00
1.648299999999950671e+02,4.821008332547015662e+00,9.474429380365034792e-01,-6.607543502431929561e+00
1.648399999999950580e+02,4.878138135712822177e+00,9.199483217166370963e-01,-6.719908671296490610e+00
1.648499999999950489e+02,4.933629632882115423e+00,8.921864603297822160e-01,-6.828930541010350019e+00
1.648599999999950398e+02,4.987440467391796695e+00,8.641769310212575883e-01,-6.934578243626946303e+00
1.648699999999950307e+02,5.039529394544333130e+00,8.359389900131372064e-01,-7.036823253295508174e+00
1.648799999999950217e+02,5.089856281731734988e+00,8.074915679822660675e-01,-7.135639350593279140e+00
1.648899999999950126e+02,5.138382095055630039e+00,7.788532658484267346e-01,-7.231002586073534744e+00
1.648999999999950035e+02,5.185068885032775299e+00,7.500423443675009461e-01,-7.322891238292940308e+00
1.649099999999949944e+02,5.229879759193337030e+00,7.210767098682174803e-01,-7.411285766046028733e+00
1.649199999999949853e+02,5.272778875719184022e+00,6.919739142161985823e-01,-7.496168771915597162e+00
1.649299999999949762e+02,5.313731441036495085e+00,6.627511540503372434e-01,-7.577524964436214816e+00
1.649399999999949671e+02,5.352703649771195060e+00,6.334252414163608069e-01,-7.655341094846475514e+00
1.649499999999949580e+02,5.389662697287658233e+00,6.040126175931658237e-01,-7.729605927897501338e+00
1.649599999999949489e+02,5.424576763653466749e+00,5.745293436155207711e-01,-7.800310193925365176e+00
1.649699999999949398e+02,5.457414966230315301e+00,5.449910848104936312e-01,-7.867446533745538595e+00
1.649799999999949307e+02,5.488147363165478687e+00,5.154131158897506948e-01,-7.931009460251999599e+00
1.649899999999949216e+02,5.516744920491091442e+00,4.858103124786439242e-01,-7.990995307389232138e+00
1.649999999999949125e+02,5.543179484148065050e+00,4.561971396916700283e-01,-8.047402176508471783e+00
1.650099999999949034e+02,5.567423774227433952e+00,4.265876593585676280e-01,-8.100229896353226877e+00
1.650199999999948943e+02,5.589451333498939078e+00,3.969955117204715389e-01,-8.149479961756021851e+00
1.650299999999948852e+02,5.609236531978273987e+00,3.674339274266158473e-01,-8.195155496627181790e+00
1.650399999999948761e+02,5.626754521560202171e+00,3.379157098259338299e-01,-8.237261191925378867e+00
1.650499999999948670e+02,5.641981210795878887e+00,3.084532358635058147e-01,-8.275803257532755808e+00
1.650599999999948579e+02,5.654893250459265275e+00,2.790584571222188282e-01,-8.310789373997643281e+00
1.650699999999948488e+02,5.665467998596747101e+00,2.497428948053938835e-01,-8.342228639395449008e+00
1.650799999999948398e+02,5.673683488285276688e+00,2.205176327860094154e-01,-8.370131513062140982e+00
1.650899999999948307e+02,5.679518401841075814e+00,1.913933184818382982e-01,-8.394509765456671602e+00
1.650999999999948216e+02,5.682952040998308973e+00,1.623801607024979443e-01,-8.415376425502730129e+00
1.651099999999948125e+02,5.683964308029691104e+00,1.334879310168032018e-01,-8.432745729292136616e+00
1.651199999999948034e+02,5.682535667145561575e+00,1.047259579214402658e-01,-8.446633064626402287e+00
1.651299999999947943e+02,5.678647101682726905e+00,7.610312228819604563e-02,-8.457054913939124674e+00
1.651399999999947852e+02,5.672280101420366094e+00,4.762786474569978556e-02,-8.464028807412260491e+00
1.651499999999947761e+02,5.663416628386176654e+00,1.930818157749752961e-02,-8.467573267304802087e+00
1.651599999999947670e+02,5.652039070347062655e+00,-8.848382331810993734e-03,-8.467707748129013723e+00
1.651699999999947579e+02,5.638130226075084295e+00,-3.683472427937291988e-02,-8.464452591020913630e+00
1.651799999999947488e+02,5.621673264414561721e+00,-6.464418826663960449e-02,-8.457828965972835178e+00
1.651899999999947397e+02,5.602651691818530288e+00,-9.227056608087540190e-02,-8.447858817214383365e+00
1.651999999999947306e+02,5.581049314047448640e+00,-1.197080970431664698e-01,-8.434564809362145255e+00
1.652099999999947215e+02,5.556850209551381425e+00,-1.469514644771802714e-01,-8.417970275223034093e+00
1.652199999999947124e+02,5.530038686727920094e+00,-1.739957993813372183e-01,-8.398099159679134118e+00
1.652299999999947033e+02,5.500599256648720292e+00,-2.008366764933523230e-01,-8.374975967501521623e+00
1.652399999999946942e+02,5.468516594370274042e+00,-2.274701143584795804e-01,-8.348625709164757325e+00
1.652499999999946851e+02,5.433775502896673437e+00,-2.538925742566701671e-01,-8.319073847291303281e+00
1.652599999999946760e+02,5.396360883814114828e+00,-2.801009567579861859e-01,-8.286346245256345000e+00
1.652699999999946670e+02,5.356257680747785521e+00,-3.060926067177797694e-01,-8.250469108401224716e+00
1.652799999999946579e+02,5.313450867795604715e+00,-3.318653053523085705e-01,-8.211468935994760798e+00
1.652899999999946488e+02,5.267925399418255772e+00,-3.574172694262988670e-01,-8.169372467750266154e+00
1.652999999999946397e+02,5.219666170597869304e+00,-3.827471537820428260e-01,-8.124206627803733483e+00
1.653099999999946306e+02,5.168657987707276469e+00,-4.078540428749704572e-01,-8.075998477208237603e+00
1.653199999999946215e+02,5.114885530326270136e+00,-4.327374508050120805e-01,-8.024775160669216589e+00
1.653299999999946124e+02,5.058333305066321728e+00,-4.573973223003626742e-01,-7.970563851892259244e+00
1.653399999999946033e+02,4.998985608128688085e+00,-4.818340314072528385e-01,-7.913391700320013378e+00
1.653499999999945942e+02,4.936826496337860526e+00,-5.060483704298861518e-01,-7.853285787530473350e+00
1.653599999999945851e+02,4.871839733668336336e+00,-5.300415570768571838e-01,-7.790273067919645023e+00
1.653699999999945760e+02,4.804008770280350227e+00,-5.538152221858492208e-01,-7.724380326724243240e+00
1.653799999999945669e+02,4.733316684047150780e+00,-5.773714176769173534e-01,-7.655634119940962989e+00
1.653899999999945578e+02,4.659746150052419544e+00,-6.007126073073287831e-01,-7.584060729988958194e+00
1.653999999999945487e+02,4.583279408546983014e+00,-6.238416605952962213e-01,-7.509686118811272237e+00
1.654099999999945396e+02,4.503898208022013350e+00,-6.467618584273938653e-01,-7.432535871508584968e+00
1.654199999999945305e+02,4.421583769269425979e+00,-6.694768868839668929e-01,-7.352635149772751788e+00
1.654299999999945214e+02,4.336316752969145760e+00,-6.919908298740718999e-01,-7.270008646689103848e+00
1.654399999999945123e+02,4.248077212021860838e+00,-7.143081703832191431e-01,-7.184680535389836642e+00
1.654499999999945032e+02,4.156844549979093806e+00,-7.364337862411342028e-01,-7.096674421963082402e+00
1.654599999999944941e+02,4.062597488299980242e+00,-7.583729448518534699e-01,-7.006013300018568479e+00
1.654699999999944851e+02,3.965314007845650135e+00,-7.801313074358863231e-01,-6.912719496930972873e+00
1.654799999999944760e+02,3.864971322657934305e+00,-8.017149161998590179e-01,-6.816814635489459206e+00
1.654899999999944669e+02,3.761545832245895671e+00,-8.231301943656507136e-01,-6.718319584707566072e+00
1.654999999999944578e+02,3.655013071603053554e+00,-8.443839493948206432e-01,-6.617254409024917905e+00
1.655099999999944487e+02,3.545347684000140109e+00,-8.654833579266107968e-01,-6.513638332107003492e+00
1.655199999999944396e+02,3.432523357353539861e+00,-8.864359744218888171e-01,-6.407489682299409850e+00
1.655299999999944305e+02,3.316512801160426793e+00,-9.072497194297040046e-01,-6.298825854556890036e+00
1.655399999999944214e+02,3.197287686316712119e+00,-9.279328838243682265e-01,-6.187663260317577851e+00
1.655499999999944123e+02,3.074818620187599993e+00,-9.484941139285510969e-01,-6.074017292732584394e+00
1.655599999999944032e+02,2.949075082451296570e+00,-9.689424212697185235e-01,-5.957902273674489102e+00
1.655699999999943941e+02,2.820025392999923941e+00,-9.892871741556500398e-01,-5.839331413776317703e+00
1.655799999999943850e+02,2.687636663159608030e+00,-1.009538092418906130e+00,-5.718316771625657324e+00
1.655899999999943759e+02,2.551874745990534876e+00,-1.029705249933679401e+00,-5.594869207160567903e+00
1.655999999999943668e+02,2.412704200425124235e+00,-1.049799065214393590e+00,-5.468998344450698212e+00
1.656099999999943577e+02,2.270088245025771556e+00,-1.069830300762961262e+00,-5.340712528825265260e+00
1.656199999999943486e+02,2.123988699415599424e+00,-1.089810065605879341e+00,-5.210018780656466397e+00
1.656299999999943395e+02,1.974365948479976929e+00,-1.109749807256279697e+00,-5.076922758165475003e+00
1.656399999999943304e+02,1.821178902015771151e+00,-1.129661304817854317e+00,-4.941428721351718067e+00
1.656499999999943213e+02,1.664384926617777039e+00,-1.149556680409347109e+00,-4.803539479176812677e+00
1.656599999999943122e+02,1.503939819581842086e+00,-1.169448382744782133e+00,-4.663256361133105266e+00
1.656699999999943032e+02,1.339797752775161888e+00,-1.189349189116208905e+00,-4.520579173736755330e+00
1.656799999999942941e+02,1.171911209849336499e+00,-1.209272211780828554e+00,-4.375506154026556516e+00
1.656899999999942850e+02,1.000230977864981163e+00,-1.229230875463224182e+00,-4.228033947115244828e+00
1.656999999999942759e+02,8.295878582976047300e-01,-1.249238942135047825e+00,-4.078157545095388414e+00
1.657099999999942668e+02,6.710148269961554446e-01,-1.269191528769522570e+00,-3.925873221272637714e+00
1.657199999999942577e+02,5.214812455542006120e-01,-1.288949160150272277e+00,-3.771196530435272809e+00
1.657299999999942486e+02,3.803989934364906400e-01,-1.308403156338117101e+00,-3.614157947645311175e+00
1.657399999999942395e+02,2.472284468676954339e-01,-1.327451895146363636e+00,-3.454800637149449738e+00
1.657499999999942304e+02,1.214744732954116668e-01,-1.346000402158065601e+00,-3.293179622867698608e+00
1.657599999999942213e+02,2.682832289174187645e-03,-1.363959979365958697e+00,-3.129361001924149122e+00
1.657699999999942122e+02,-1.095630930468511066e-01,-1.381247847305113519e+00,-2.963421217174370792e+00
1.657799999999942031e+02,-2.156453340169290356e-01,-1.397786834499317843e+00,-2.795446353667033090e+00
1.657899999999941940e+02,-3.159141167623909507e-01,-1.413505079489710825e+00,-2.625531482739432043e+00
1.657999999999941849e+02,-4.106904361722280017e-01,-1.428335760521473263e+00,-2.453780036951109800e+00
1.658099999999941758e+02,-5.002684332099371911e-01,-1.442216848681912467e+00,-2.280303214899292552e+00
1.658199999999941667e+02,-5.849175822998328167e-01,-1.455090878398971777e+00,-2.105219415679222994e+00
1.658299999999941576e+02,-6.648847179051913248e-01,-1.466904733453027410e+00,-1.928653702548686955e+00
1.658399999999941485e+02,-7.403959078121414850e-01,-1.477609452643227961e+00,-1.750737288565721750e+00
1.658499999999941394e+02,-8.116581838741181443e-01,-1.487160048160116155e+00,-1.571607046569703625e+00
1.658599999999941303e+02,-8.788611422082454050e-01,-1.495515341859617209e+00,-1.391405037018322632e+00
1.658699999999941213e+02,-9.421784196186405724e-01,-1.502637807433534700e+00,-1.210278059113686355e+00
1.658799999999941122e+02,-1.001960523850753626e+00,-1.508493427170543688e+00,-1.028377219483189720e+00
1.658899999999941031e+02,-1.060492078107262426e+00,-1.513054207851051158e+00,-8.458573972617862147e-01
1.658999999999940940e+02,-1.120091359632292338e+00,-1.516338377857283204e+00,-6.628753503913171752e-01
1.659099999999940849e+02,-1.180663048266699988e+00,-1.518364993384935691e+00,-4.795841396536560386e-01
1.659199999999940758e+02,-1.242112654238880731e+00,-1.519153491596908045e+00,-2.961344834512555924e-01
1.659299999999940667e+02,-1.304346303303757892e+00,-1.518723657089384504e+00,-1.126747252726877369e-01
1.659399999999940576e+02,-1.367270723072703920e+00,-1.517095610009095541e+00,7.064921439926359625e-02
1.659499999999940485e+02,-1.430793246279903785e+00,-1.514289784967076002e+00,2.536938758921314929e-01
1.659599999999940394e+02,-1.494821828217531179e+00,-1.510326903219164629e+00,4.363182921536065129e-01
1.659699999999940303e+02,-1.559265079415841804e+00,-1.505227957914279768e+00,6.183840267726098405e-01
1.659799999999940212e+02,-1.624032285566980205e+00,-1.499014192868066031e+00,7.997552052262720812e-01
1.659899999999940121e+02,-1.689033422030236542e+00,-1.491707073898956848e+00,9.802985371527207503e-01
1.659999999999940030e+02,-1.754179199068234052e+00,-1.483328277524487149e+00,1.159883350064337293e+00
1.660099999999939939e+02,-1.819381077296895244e+00,-1.473899669210876340e+00,1.338381612391863040e+00
1.660199999999939848e+02,-1.884551269677896546e+00,-1.463443269808129665e+00,1.515667943452138511e+00
1.660299999999939757e+02,-1.949602792607886492e+00,-1.451981250263126411e+00,1.691619643582284560e+00
1.660399999999939666e+02,-2.014449480873041765e+00,-1.439535910437443000e+00,1.866116710449252203e+00
1.660499999999939575e+02,-2.079005983494700782e+00,-1.426129646307770393e+00,2.039041841566446411e+00
1.660599999999939484e+02,-2.143187813587883905e+00,-1.411784946406092311e+00,2.210280458732787778e+00
1.660699999999939394e+02,-2.206911340301545010e+00,-1.396524359597008935e+00,2.379720706200741276e+00
1.660799999999939303e+02,-2.270093819656739953e+00,-1.380370483511995205e+00,2.547253463528478257e+00
1.660899999999939212e+02,-2.332653396989154082e+00,-1.363345943593787357e+00,2.712772347835226583e+00
1.660999999999939121e+02,-2.394509135269998978e+00,-1.345473378726468106e+00,2.876173720119959754e+00
1.661099999999939030e+02,-2.455580997884785788e+00,-1.326775408081558805e+00,3.037356672190268725e+00
1.661199999999938939e+02,-2.515789887469378261e+00,-1.307274633504505124e+00,3.196223040511930513e+00
1.661299999999938848e+02,-2.575057638711547359e+00,-1.286993607843150755e+00,3.352677391118211947e+00
1.661399999999938757e+02,-2.633307030638650126e+00,-1.265954823035900345e+00,3.506627016585064816e+00
1.661499999999938666e+02,-2.690461795687971058e+00,-1.244180695188351837e+00,3.657981929983581182e+00
1.661599999999938575e+02,-2.746446606868993889e+00,-1.221693537113428762e+00,3.806654844658019510e+00
1.661699999999938484e+02,-2.801187106001235883e+00,-1.198515555893027829e+00,3.952561172795834743e+00
1.661799999999938393e+02,-2.854609879460246802e+00,-1.174668826089726226e+00,4.095619002422049348e+00
1.661899999999938302e+02,-2.906642484052739395e+00,-1.150175282464494186e+00,4.235749087036195348e+00
1.661999999999938211e+02,-2.957213429896922374e+00,-1.125056700369909457e+00,4.372874824859840359e+00
1.662099999999938120e+02,-3.006252172187374505e+00,-1.099334676261013666e+00,4.506922234181573117e+00
1.662199999999938029e+02,-3.053689122981141590e+00,-1.073030618282027726e+00,4.637819935074735334e+00
1.662299999999937938e+02,-3.099455635297013067e+00,-1.046165730835611596e+00,4.765499125241509759e+00
1.662399999999937847e+02,-3.143484010922560579e+00,-1.018761004666269843e+00,4.889893557637331689e+00
1.662499999999937756e+02,-3.185707470505118710e+00,-9.908371913661371266e-01,5.010939503704617159e+00
1.662599999999937666e+02,-3.226060172543086857e+00,-9.624148070467624105e-01,5.128575738124973249e+00
1.662699999999937575e+02,-3.264477173201633775e+00,-9.335140999442868015e-01,5.242743493289171219e+00
1.662799999999937484e+02,-3.300894440971446020e+00,-9.041550526861483750e-01,5.353386438086030097e+00
1.662899999999937393e+02,-3.335248834166360421e+00,-8.743573655791802013e-01,5.460450641903310753e+00
1.662999999999937302e+02,-3.367478079720869211e+00,-8.441404380891052162e-01,5.563884534088166411e+00
1.663099999999937211e+02,-3.397520778791879525e+00,-8.135233699578877653e-01,5.663638877582379827e+00
1.663199999999937120e+02,-3.425316359762421214e+00,-7.825249337100599334e-01,5.759666717622318188e+00
1.663299999999937029e+02,-3.450805093238487498e+00,-7.511635785289842993e-01,5.851923355286601236e+00
1.663399999999936938e+02,-3.473928056009916165e+00,-7.194574099214335883e-01,5.940366298420109992e+00
1.663499999999936847e+02,-3.494627114265359324e+00,-6.874241846567125114e-01,6.024955224539669807e+00
1.663599999999936756e+02,-3.512844904407346203e+00,-6.550812962970764541e-01,6.105651934173553563e+00
1.663699999999936665e+02,-3.528524816177306622e+00,-6.224457709066726352e-01,6.182420310671806085e+00
1.663799999999936574e+02,-3.541610959108564494e+00,-5.895342510897697563e-01,6.255226269833082497e+00
1.663899999999936483e+02,-3.552048146768982395e+00,-5.563629911981443632e-01,6.324037716428662748e+00
1.663999999999936392e+02,-3.559781867711210968e+00,-5.229478452905468311e-01,6.388824493749110545e+00
1.664099999999936301e+02,-3.564758271289529823e+00,-4.893042661856339404e-01,6.449558341567972697e+00
1.664199999999936210e+02,-3.566924120813098398e+00,-4.554472865438085605e-01,6.506212837218050105e+00
1.664299999999936119e+02,-3.566226782195503819e+00,-4.213915174290959742e-01,6.558763350056884711e+00
1.664399999999936028e+02,-3.562614194323731276e+00,-3.871511450970065438e-01,6.607186994025109783e+00
1.664499999999935937e+02,-3.556034825594831972e+00,-3.527399097018782403e-01,6.651462563295096331e+00
1.664599999999935847e+02,-3.546437653451607996e+00,-3.181711124170880090e-01,6.691570490103976532e+00
1.664699999999935756e+02,-3.533772138940252550e+00,-2.834576042665322149e-01,6.727492787442229449e+00
1.664799999999935665e+02,-3.517988180098784223e+00,-2.486117756666488265e-01,6.759212990675828259e+00
1.664899999999935574e+02,-3.499036078909786518e+00,-2.136455523747488594e-01,6.786716102963746167e+00
1.664999999999935483e+02,-3.476866521579610847e+00,-1.785703950261204875e-01,6.809988543614061918e+00
1.665099999999935392e+02,-3.451430527771499612e+00,-1.433972860910649183e-01,6.829018085060744703e+00
1.665199999999935301e+02,-3.422679425233781991e+00,-1.081367310421598310e-01,6.843793799997915706e+00
1.665299999999935210e+02,-3.390564797123738483e+00,-7.279874476408181028e-02,6.854305996078378094e+00
1.665399999999935119e+02,-3.355038466223539739e+00,-3.739285857808127833e-02,6.860546166770831178e+00
1.665499999999935028e+02,-3.316052441708767784e+00,-1.928107187746122553e-03,6.862506924786585749e+00
1.665599999999934937e+02,-3.273558866521128152e+00,3.358697983139154186e-02,6.860181938255001555e+00
1.665699999999934846e+02,-3.227510002525388000e+00,6.914436817431063309e-02,6.853565881383131497e+00
1.665799999999934755e+02,-3.177858175614599823e+00,1.047365333270292159e-01,6.842654365017620144e+00
1.665899999999934664e+02,-3.124555743911624273e+00,1.403564543893734973e-01,6.827443883514975553e+00
1.665999999999934573e+02,-3.067555032627357292e+00,1.759976335312039841e-01,6.807931739409194272e+00
